material_name,melting_point_c,density_g_cm3,specific_heat_j_kg_k,target_conversion_pct,required_temp_c
Ba2LaAg5S6,1071.8,5.55,442.7,80.0,857.4
Ba2LaAg5S6,1071.8,5.55,442.7,90.0,964.6
Ba2LaAg5S6,1071.8,5.55,442.7,100.0,1121.8
Ba2LaBiO6,1754.7,6.76,364.7,50.0,877.3
Ba2LaBiO6,1754.7,6.76,364.7,60.0,1052.8
Ba2LaBiO6,1754.7,6.76,364.7,70.0,1228.3
Ba2LaBiO6,1754.7,6.76,364.7,80.0,1403.7
Ba2LaBiO6,1754.7,6.76,364.7,90.0,1579.2
Ba2LaBiO6,1754.7,6.76,364.7,100.0,1804.7
Ba2LaC3O9F,1786.2,4.64,527.6,50.0,893.1
Ba2LaC3O9F,1786.2,4.64,527.6,60.0,1071.7
Ba2LaC3O9F,1786.2,4.64,527.6,70.0,1250.3
Ba2LaC3O9F,1786.2,4.64,527.6,80.0,1429.0
Ba2LaC3O9F,1786.2,4.64,527.6,90.0,1607.6
Ba2LaC3O9F,1786.2,4.64,527.6,100.0,1836.2
Ba2LaIrO6,1720.3,7.21,341.9,50.0,860.2
Ba2LaIrO6,1720.3,7.21,341.9,60.0,1032.2
Ba2LaIrO6,1720.3,7.21,341.9,70.0,1204.2
Ba2LaIrO6,1720.3,7.21,341.9,80.0,1376.3
Ba2LaIrO6,1720.3,7.21,341.9,90.0,1548.3
Ba2LaIrO6,1720.3,7.21,341.9,100.0,1770.3
Ba2LaNbO6,2024.6,6.01,409.5,50.0,1012.3
Ba2LaNbO6,2024.6,6.01,409.5,60.0,1214.8
Ba2LaNbO6,2024.6,6.01,409.5,70.0,1417.2
Ba2LaNbO6,2024.6,6.01,409.5,80.0,1619.7
Ba2LaNbO6,2024.6,6.01,409.5,90.0,1822.1
Ba2LaNbO6,2024.6,6.01,409.5,100.0,2074.6
Ba2LaPaO6,2143.2,6.53,376.9,50.0,1071.6
Ba2LaPaO6,2143.2,6.53,376.9,60.0,1285.9
Ba2LaPaO6,2143.2,6.53,376.9,70.0,1500.2
Ba2LaPaO6,2143.2,6.53,376.9,80.0,1714.5
Ba2LaPaO6,2143.2,6.53,376.9,90.0,1928.8
Ba2LaPaO6,2143.2,6.53,376.9,100.0,2193.2
Ba2LaPuO6,2009.0,6.91,356.7,50.0,1004.5
Ba2LaPuO6,2009.0,6.91,356.7,60.0,1205.4
Ba2LaPuO6,2009.0,6.91,356.7,70.0,1406.3
Ba2LaPuO6,2009.0,6.91,356.7,80.0,1607.2
Ba2LaPuO6,2009.0,6.91,356.7,90.0,1808.1
Ba2LaPuO6,2009.0,6.91,356.7,100.0,2059.0
Ba2LaRuO6,1751.2,6.28,391.6,50.0,875.6
Ba2LaRuO6,1751.2,6.28,391.6,60.0,1050.7
Ba2LaRuO6,1751.2,6.28,391.6,70.0,1225.8
Ba2LaRuO6,1751.2,6.28,391.6,80.0,1401.0
Ba2LaRuO6,1751.2,6.28,391.6,90.0,1576.1
Ba2LaRuO6,1751.2,6.28,391.6,100.0,1801.2
Ba2LaSbO6,1864.4,6.48,380.0,50.0,932.2
Ba2LaSbO6,1864.4,6.48,380.0,60.0,1118.6
Ba2LaSbO6,1864.4,6.48,380.0,70.0,1305.1
Ba2LaSbO6,1864.4,6.48,380.0,80.0,1491.5
Ba2LaSbO6,1864.4,6.48,380.0,90.0,1677.9
Ba2LaSbO6,1864.4,6.48,380.0,100.0,1914.4
Ba2LaTa(CuO4)2,1749.7,7.21,342.0,50.0,874.8
Ba2LaTa(CuO4)2,1749.7,7.21,342.0,60.0,1049.8
Ba2LaTa(CuO4)2,1749.7,7.21,342.0,70.0,1224.8
Ba2LaTa(CuO4)2,1749.7,7.21,342.0,80.0,1399.7
Ba2LaTa(CuO4)2,1749.7,7.21,342.0,90.0,1574.7
Ba2LaTa(CuO4)2,1749.7,7.21,342.0,100.0,1799.7
Ba2LaTaO6,2078.0,7.08,348.3,50.0,1039.0
Ba2LaTaO6,2078.0,7.08,348.3,60.0,1246.8
Ba2LaTaO6,2078.0,7.08,348.3,70.0,1454.6
Ba2LaTaO6,2078.0,7.08,348.3,80.0,1662.4
Ba2LaTaO6,2078.0,7.08,348.3,90.0,1870.2
Ba2LaTaO6,2078.0,7.08,348.3,100.0,2128.0
Ba2Li(BO2)5,1864.6,3.77,645.9,50.0,932.3
Ba2Li(BO2)5,1864.6,3.77,645.9,60.0,1118.7
Ba2Li(BO2)5,1864.6,3.77,645.9,70.0,1305.2
Ba2Li(BO2)5,1864.6,3.77,645.9,80.0,1491.7
Ba2Li(BO2)5,1864.6,3.77,645.9,90.0,1678.1
Ba2Li(BO2)5,1864.6,3.77,645.9,100.0,1914.6
Ba2Li3TaN4,944.0,5.58,440.1,50.0,472.0
Ba2Li3TaN4,944.0,5.58,440.1,60.0,566.4
Ba2Li3TaN4,944.0,5.58,440.1,70.0,660.8
Ba2Li3TaN4,944.0,5.58,440.1,80.0,755.2
Ba2Li3TaN4,944.0,5.58,440.1,90.0,849.6
Ba2Li3TaN4,944.0,5.58,440.1,100.0,994.0
Ba2LiAl(CN2)4,891.6,3.09,783.2,50.0,445.8
Ba2LiAl(CN2)4,891.6,3.09,783.2,60.0,535.0
Ba2LiAl(CN2)4,891.6,3.09,783.2,70.0,624.1
Ba2LiAl(CN2)4,891.6,3.09,783.2,80.0,713.3
Ba2LiAl(CN2)4,891.6,3.09,783.2,90.0,802.4
Ba2LiAl(CN2)4,891.6,3.09,783.2,100.0,941.6
Ba2LiGe3,754.0,4.9,499.7,50.0,377.0
Ba2LiGe3,754.0,4.9,499.7,60.0,452.4
Ba2LiGe3,754.0,4.9,499.7,70.0,527.8
Ba2LiGe3,754.0,4.9,499.7,80.0,603.2
Ba2LiGe3,754.0,4.9,499.7,90.0,678.6
Ba2LiGe3,754.0,4.9,499.7,100.0,804.0
Ba2LiIO6,1505.8,5.84,420.6,50.0,752.9
Ba2LiIO6,1505.8,5.84,420.6,60.0,903.5
Ba2LiIO6,1505.8,5.84,420.6,70.0,1054.1
Ba2LiIO6,1505.8,5.84,420.6,80.0,1204.7
Ba2LiIO6,1505.8,5.84,420.6,90.0,1355.2
Ba2LiIO6,1505.8,5.84,420.6,100.0,1555.8
Ba2LiOsO6,1598.9,6.82,361.4,50.0,799.5
Ba2LiOsO6,1598.9,6.82,361.4,60.0,959.3
Ba2LiOsO6,1598.9,6.82,361.4,70.0,1119.2
Ba2LiOsO6,1598.9,6.82,361.4,80.0,1279.1
Ba2LiOsO6,1598.9,6.82,361.4,90.0,1439.0
Ba2LiOsO6,1598.9,6.82,361.4,100.0,1648.9
Ba2LiReN4,933.5,6.1,403.5,50.0,466.8
Ba2LiReN4,933.5,6.1,403.5,60.0,560.1
Ba2LiReN4,933.5,6.1,403.5,70.0,653.5
Ba2LiReN4,933.5,6.1,403.5,80.0,746.8
Ba2LiReN4,933.5,6.1,403.5,90.0,840.2
Ba2LiReN4,933.5,6.1,403.5,100.0,983.5
Ba2LiReO6,1733.7,6.71,367.4,50.0,866.9
Ba2LiReO6,1733.7,6.71,367.4,60.0,1040.2
Ba2LiReO6,1733.7,6.71,367.4,70.0,1213.6
Ba2LiReO6,1733.7,6.71,367.4,80.0,1387.0
Ba2LiReO6,1733.7,6.71,367.4,90.0,1560.4
Ba2LiReO6,1733.7,6.71,367.4,100.0,1783.7
Ba2LiSi3,677.4,3.73,653.3,50.0,338.7
Ba2LiSi3,677.4,3.73,653.3,60.0,406.4
Ba2LiSi3,677.4,3.73,653.3,70.0,474.2
Ba2LiSi3,677.4,3.73,653.3,80.0,541.9
Ba2LiSi3,677.4,3.73,653.3,90.0,609.7
Ba2LiSi3,677.4,3.73,653.3,100.0,727.4
Ba2LiTeO6,1572.3,5.79,424.3,50.0,786.1
Ba2LiTeO6,1572.3,5.79,424.3,60.0,943.4
Ba2LiTeO6,1572.3,5.79,424.3,70.0,1100.6
Ba2LiTeO6,1572.3,5.79,424.3,80.0,1257.8
Ba2LiTeO6,1572.3,5.79,424.3,90.0,1415.0
Ba2LiTeO6,1572.3,5.79,424.3,100.0,1622.3
Ba2LuB2ClO6,2002.4,5.18,473.4,50.0,1001.2
Ba2LuB2ClO6,2002.4,5.18,473.4,60.0,1201.4
Ba2LuB2ClO6,2002.4,5.18,473.4,70.0,1401.6
Ba2LuB2ClO6,2002.4,5.18,473.4,80.0,1601.9
Ba2LuB2ClO6,2002.4,5.18,473.4,90.0,1802.1
Ba2LuB2ClO6,2002.4,5.18,473.4,100.0,2052.4
Ba2LuBiO6,1788.9,7.84,315.0,50.0,894.5
Ba2LuBiO6,1788.9,7.84,315.0,60.0,1073.4
Ba2LuBiO6,1788.9,7.84,315.0,70.0,1252.3
Ba2LuBiO6,1788.9,7.84,315.0,80.0,1431.2
Ba2LuBiO6,1788.9,7.84,315.0,90.0,1610.1
Ba2LuBiO6,1788.9,7.84,315.0,100.0,1838.9
Ba2LuIrO6,1767.5,8.41,293.6,50.0,883.8
Ba2LuIrO6,1767.5,8.41,293.6,60.0,1060.5
Ba2LuIrO6,1767.5,8.41,293.6,70.0,1237.3
Ba2LuIrO6,1767.5,8.41,293.6,80.0,1414.0
Ba2LuIrO6,1767.5,8.41,293.6,90.0,1590.8
Ba2LuIrO6,1767.5,8.41,293.6,100.0,1817.5
Ba2LuMoO6,1886.5,7.16,344.6,50.0,943.3
Ba2LuMoO6,1886.5,7.16,344.6,60.0,1131.9
Ba2LuMoO6,1886.5,7.16,344.6,70.0,1320.6
Ba2LuMoO6,1886.5,7.16,344.6,80.0,1509.2
Ba2LuMoO6,1886.5,7.16,344.6,90.0,1697.9
Ba2LuMoO6,1886.5,7.16,344.6,100.0,1936.5
Ba2LuNbO6,2077.8,7.15,344.8,50.0,1038.9
Ba2LuNbO6,2077.8,7.15,344.8,60.0,1246.7
Ba2LuNbO6,2077.8,7.15,344.8,70.0,1454.5
Ba2LuNbO6,2077.8,7.15,344.8,80.0,1662.3
Ba2LuNbO6,2077.8,7.15,344.8,90.0,1870.0
Ba2LuNbO6,2077.8,7.15,344.8,100.0,2127.8
Ba2LuReO6,1887.3,8.27,298.9,50.0,943.7
Ba2LuReO6,1887.3,8.27,298.9,60.0,1132.4
Ba2LuReO6,1887.3,8.27,298.9,70.0,1321.1
Ba2LuReO6,1887.3,8.27,298.9,80.0,1509.8
Ba2LuReO6,1887.3,8.27,298.9,90.0,1698.6
Ba2LuReO6,1887.3,8.27,298.9,100.0,1937.3
Ba2LuRuO6,1799.5,7.36,335.0,50.0,899.7
Ba2LuRuO6,1799.5,7.36,335.0,60.0,1079.7
Ba2LuRuO6,1799.5,7.36,335.0,70.0,1259.6
Ba2LuRuO6,1799.5,7.36,335.0,80.0,1439.6
Ba2LuRuO6,1799.5,7.36,335.0,90.0,1619.5
Ba2LuRuO6,1799.5,7.36,335.0,100.0,1849.5
Ba2LuSbO6,1907.8,7.41,333.0,50.0,953.9
Ba2LuSbO6,1907.8,7.41,333.0,60.0,1144.7
Ba2LuSbO6,1907.8,7.41,333.0,70.0,1335.5
Ba2LuSbO6,1907.8,7.41,333.0,80.0,1526.3
Ba2LuSbO6,1907.8,7.41,333.0,90.0,1717.1
Ba2LuSbO6,1907.8,7.41,333.0,100.0,1957.8
Ba2LuTaO6,2131.9,8.21,300.7,50.0,1065.9
Ba2LuTaO6,2131.9,8.21,300.7,60.0,1279.1
Ba2LuTaO6,2131.9,8.21,300.7,70.0,1492.3
Ba2LuTaO6,2131.9,8.21,300.7,80.0,1705.5
Ba2LuTaO6,2131.9,8.21,300.7,90.0,1918.7
Ba2LuTaO6,2131.9,8.21,300.7,100.0,2181.9
Ba2LuUO6,2164.7,8.05,306.8,50.0,1082.3
Ba2LuUO6,2164.7,8.05,306.8,60.0,1298.8
Ba2LuUO6,2164.7,8.05,306.8,70.0,1515.3
Ba2LuUO6,2164.7,8.05,306.8,80.0,1731.7
Ba2LuUO6,2164.7,8.05,306.8,90.0,1948.2
Ba2LuUO6,2164.7,8.05,306.8,100.0,2214.7
Ba2Mg(BO3)2,1907.2,5.01,489.4,50.0,953.6
Ba2Mg(BO3)2,1907.2,5.01,489.4,60.0,1144.3
Ba2Mg(BO3)2,1907.2,5.01,489.4,70.0,1335.0
Ba2Mg(BO3)2,1907.2,5.01,489.4,80.0,1525.7
Ba2Mg(BO3)2,1907.2,5.01,489.4,90.0,1716.5
Ba2Mg(BO3)2,1907.2,5.01,489.4,100.0,1957.2
Ba2Mg(GeIr)4,770.6,9.55,259.1,50.0,385.3
Ba2Mg(GeIr)4,770.6,9.55,259.1,60.0,462.4
Ba2Mg(GeIr)4,770.6,9.55,259.1,70.0,539.4
Ba2Mg(GeIr)4,770.6,9.55,259.1,80.0,616.5
Ba2Mg(GeIr)4,770.6,9.55,259.1,90.0,693.5
Ba2Mg(GeIr)4,770.6,9.55,259.1,100.0,820.6
Ba2Mg(PO4)2,1953.8,4.25,575.4,50.0,976.9
Ba2Mg(PO4)2,1953.8,4.25,575.4,60.0,1172.3
Ba2Mg(PO4)2,1953.8,4.25,575.4,70.0,1367.7
Ba2Mg(PO4)2,1953.8,4.25,575.4,80.0,1563.1
Ba2Mg(PO4)2,1953.8,4.25,575.4,90.0,1758.4
Ba2Mg(PO4)2,1953.8,4.25,575.4,100.0,2003.8
Ba2Mg17,513.3,2.27,1055.0,50.0,256.7
Ba2Mg17,513.3,2.27,1055.0,60.0,308.0
Ba2Mg17,513.3,2.27,1055.0,70.0,359.3
Ba2Mg17,513.3,2.27,1055.0,80.0,410.7
Ba2Mg17,513.3,2.27,1055.0,90.0,462.0
Ba2Mg17,513.3,2.27,1055.0,100.0,563.3
Ba2Mg3H10,707.9,3.1,781.9,50.0,353.9
Ba2Mg3H10,707.9,3.1,781.9,60.0,424.7
Ba2Mg3H10,707.9,3.1,781.9,70.0,495.5
Ba2Mg3H10,707.9,3.1,781.9,80.0,566.3
Ba2Mg3H10,707.9,3.1,781.9,90.0,637.1
Ba2Mg3H10,707.9,3.1,781.9,100.0,757.9
Ba2Mg3Si4,639.1,3.48,697.9,50.0,319.5
Ba2Mg3Si4,639.1,3.48,697.9,60.0,383.4
Ba2Mg3Si4,639.1,3.48,697.9,70.0,447.3
Ba2Mg3Si4,639.1,3.48,697.9,80.0,511.3
Ba2Mg3Si4,639.1,3.48,697.9,90.0,575.2
Ba2Mg3Si4,639.1,3.48,697.9,100.0,689.1
Ba2MgCu3F14,1758.5,4.73,517.8,50.0,879.2
Ba2MgCu3F14,1758.5,4.73,517.8,60.0,1055.1
Ba2MgCu3F14,1758.5,4.73,517.8,70.0,1230.9
Ba2MgCu3F14,1758.5,4.73,517.8,80.0,1406.8
Ba2MgCu3F14,1758.5,4.73,517.8,90.0,1582.6
Ba2MgCu3F14,1758.5,4.73,517.8,100.0,1808.5
Ba2MgGe2O7,1755.8,4.68,523.0,50.0,877.9
Ba2MgGe2O7,1755.8,4.68,523.0,60.0,1053.5
Ba2MgGe2O7,1755.8,4.68,523.0,70.0,1229.0
Ba2MgGe2O7,1755.8,4.68,523.0,80.0,1404.6
Ba2MgGe2O7,1755.8,4.68,523.0,90.0,1580.2
Ba2MgGe2O7,1755.8,4.68,523.0,100.0,1805.8
Ba2MgH6,745.6,3.94,618.6,50.0,372.8
Ba2MgH6,745.6,3.94,618.6,60.0,447.4
Ba2MgH6,745.6,3.94,618.6,70.0,521.9
Ba2MgH6,745.6,3.94,618.6,80.0,596.5
Ba2MgH6,745.6,3.94,618.6,90.0,671.1
Ba2MgH6,745.6,3.94,618.6,100.0,795.6
Ba2MgMoO6,1774.7,5.89,417.6,50.0,887.3
Ba2MgMoO6,1774.7,5.89,417.6,60.0,1064.8
Ba2MgMoO6,1774.7,5.89,417.6,70.0,1242.3
Ba2MgMoO6,1774.7,5.89,417.6,80.0,1419.8
Ba2MgMoO6,1774.7,5.89,417.6,90.0,1597.2
Ba2MgMoO6,1774.7,5.89,417.6,100.0,1824.7
Ba2MgOsO6,1669.9,7.11,346.5,50.0,835.0
Ba2MgOsO6,1669.9,7.11,346.5,60.0,1002.0
Ba2MgOsO6,1669.9,7.11,346.5,70.0,1169.0
Ba2MgOsO6,1669.9,7.11,346.5,80.0,1336.0
Ba2MgOsO6,1669.9,7.11,346.5,90.0,1502.9
Ba2MgOsO6,1669.9,7.11,346.5,100.0,1719.9
Ba2MgReO6,1776.5,7.04,349.9,50.0,888.3
Ba2MgReO6,1776.5,7.04,349.9,60.0,1065.9
Ba2MgReO6,1776.5,7.04,349.9,70.0,1243.6
Ba2MgReO6,1776.5,7.04,349.9,80.0,1421.2
Ba2MgReO6,1776.5,7.04,349.9,90.0,1598.9
Ba2MgReO6,1776.5,7.04,349.9,100.0,1826.5
Ba2MgSi2O7,2013.6,4.23,576.9,50.0,1006.8
Ba2MgSi2O7,2013.6,4.23,576.9,60.0,1208.2
Ba2MgSi2O7,2013.6,4.23,576.9,70.0,1409.5
Ba2MgSi2O7,2013.6,4.23,576.9,80.0,1610.9
Ba2MgSi2O7,2013.6,4.23,576.9,90.0,1812.3
Ba2MgSi2O7,2013.6,4.23,576.9,100.0,2063.6
Ba2MgTl,606.4,5.23,468.7,50.0,303.2
Ba2MgTl,606.4,5.23,468.7,60.0,363.8
Ba2MgTl,606.4,5.23,468.7,70.0,424.5
Ba2MgTl,606.4,5.23,468.7,80.0,485.1
Ba2MgTl,606.4,5.23,468.7,90.0,545.8
Ba2MgTl,606.4,5.23,468.7,100.0,656.4
Ba2MgUO6,2055.8,6.9,357.2,50.0,1027.9
Ba2MgUO6,2055.8,6.9,357.2,60.0,1233.5
Ba2MgUO6,2055.8,6.9,357.2,70.0,1439.0
Ba2MgUO6,2055.8,6.9,357.2,80.0,1644.6
Ba2MgUO6,2055.8,6.9,357.2,90.0,1850.2
Ba2MgUO6,2055.8,6.9,357.2,100.0,2105.8
Ba2MgWO6,1829.0,6.88,358.1,50.0,914.5
Ba2MgWO6,1829.0,6.88,358.1,60.0,1097.4
Ba2MgWO6,1829.0,6.88,358.1,70.0,1280.3
Ba2MgWO6,1829.0,6.88,358.1,80.0,1463.2
Ba2MgWO6,1829.0,6.88,358.1,90.0,1646.1
Ba2MgWO6,1829.0,6.88,358.1,100.0,1879.0
Ba2Mn(AsO4)2,1605.9,4.56,537.1,50.0,802.9
Ba2Mn(AsO4)2,1605.9,4.56,537.1,60.0,963.5
Ba2Mn(AsO4)2,1605.9,4.56,537.1,70.0,1124.1
Ba2Mn(AsO4)2,1605.9,4.56,537.1,80.0,1284.7
Ba2Mn(AsO4)2,1605.9,4.56,537.1,90.0,1445.3
Ba2Mn(AsO4)2,1605.9,4.56,537.1,100.0,1655.9
Ba2Mn(BO2)6,1829.3,3.74,650.2,50.0,914.7
Ba2Mn(BO2)6,1829.3,3.74,650.2,60.0,1097.6
Ba2Mn(BO2)6,1829.3,3.74,650.2,70.0,1280.5
Ba2Mn(BO2)6,1829.3,3.74,650.2,80.0,1463.5
Ba2Mn(BO2)6,1829.3,3.74,650.2,90.0,1646.4
Ba2Mn(BO2)6,1829.3,3.74,650.2,100.0,1879.3
Ba2Mn(PO4)2,1879.2,4.25,574.5,50.0,939.6
Ba2Mn(PO4)2,1879.2,4.25,574.5,60.0,1127.5
Ba2Mn(PO4)2,1879.2,4.25,574.5,70.0,1315.5
Ba2Mn(PO4)2,1879.2,4.25,574.5,80.0,1503.4
Ba2Mn(PO4)2,1879.2,4.25,574.5,90.0,1691.3
Ba2Mn(PO4)2,1879.2,4.25,574.5,100.0,1929.2
Ba2Mn2CuF14,1834.3,4.12,592.0,50.0,917.1
Ba2Mn2CuF14,1834.3,4.12,592.0,60.0,1100.6
Ba2Mn2CuF14,1834.3,4.12,592.0,70.0,1284.0
Ba2Mn2CuF14,1834.3,4.12,592.0,80.0,1467.4
Ba2Mn2CuF14,1834.3,4.12,592.0,90.0,1650.8
Ba2Mn2CuF14,1834.3,4.12,592.0,100.0,1884.3
Ba2Mn2Sb2O,1050.5,5.28,464.6,50.0,525.3
Ba2Mn2Sb2O,1050.5,5.28,464.6,60.0,630.3
Ba2Mn2Sb2O,1050.5,5.28,464.6,70.0,735.4
Ba2Mn2Sb2O,1050.5,5.28,464.6,80.0,840.4
Ba2Mn2Sb2O,1050.5,5.28,464.6,90.0,945.5
Ba2Mn2Sb2O,1050.5,5.28,464.6,100.0,1100.5
Ba2Mn2Se2OF2,1646.0,5.3,462.9,50.0,823.0
Ba2Mn2Se2OF2,1646.0,5.3,462.9,60.0,987.6
Ba2Mn2Se2OF2,1646.0,5.3,462.9,70.0,1152.2
Ba2Mn2Se2OF2,1646.0,5.3,462.9,80.0,1316.8
Ba2Mn2Se2OF2,1646.0,5.3,462.9,90.0,1481.4
Ba2Mn2Se2OF2,1646.0,5.3,462.9,100.0,1696.0
Ba2Mn2Si2O9,1823.6,4.38,558.2,50.0,911.8
Ba2Mn2Si2O9,1823.6,4.38,558.2,60.0,1094.1
Ba2Mn2Si2O9,1823.6,4.38,558.2,70.0,1276.5
Ba2Mn2Si2O9,1823.6,4.38,558.2,80.0,1458.9
Ba2Mn2Si2O9,1823.6,4.38,558.2,90.0,1641.2
Ba2Mn2Si2O9,1823.6,4.38,558.2,100.0,1873.6
Ba2Mn3(SeO3)6,1327.8,4.28,571.4,50.0,663.9
Ba2Mn3(SeO3)6,1327.8,4.28,571.4,60.0,796.7
Ba2Mn3(SeO3)6,1327.8,4.28,571.4,70.0,929.5
Ba2Mn3(SeO3)6,1327.8,4.28,571.4,80.0,1062.3
Ba2Mn3(SeO3)6,1327.8,4.28,571.4,90.0,1195.1
Ba2Mn3(SeO3)6,1327.8,4.28,571.4,100.0,1377.8
Ba2MnGe2O7,1677.2,4.67,524.4,50.0,838.6
Ba2MnGe2O7,1677.2,4.67,524.4,60.0,1006.3
Ba2MnGe2O7,1677.2,4.67,524.4,70.0,1174.0
Ba2MnGe2O7,1677.2,4.67,524.4,80.0,1341.8
Ba2MnGe2O7,1677.2,4.67,524.4,90.0,1509.5
Ba2MnGe2O7,1677.2,4.67,524.4,100.0,1727.2
Ba2MnMoO6,1683.3,6.02,408.5,50.0,841.7
Ba2MnMoO6,1683.3,6.02,408.5,60.0,1010.0
Ba2MnMoO6,1683.3,6.02,408.5,70.0,1178.3
Ba2MnMoO6,1683.3,6.02,408.5,80.0,1346.7
Ba2MnMoO6,1683.3,6.02,408.5,90.0,1515.0
Ba2MnMoO6,1683.3,6.02,408.5,100.0,1733.3
Ba2MnO3,1653.0,5.75,427.4,50.0,826.5
Ba2MnO3,1653.0,5.75,427.4,60.0,991.8
Ba2MnO3,1653.0,5.75,427.4,70.0,1157.1
Ba2MnO3,1653.0,5.75,427.4,80.0,1322.4
Ba2MnO3,1653.0,5.75,427.4,90.0,1487.7
Ba2MnO3,1653.0,5.75,427.4,100.0,1703.0
Ba2MnReO6,1687.0,7.14,345.5,50.0,843.5
Ba2MnReO6,1687.0,7.14,345.5,60.0,1012.2
Ba2MnReO6,1687.0,7.14,345.5,70.0,1180.9
Ba2MnReO6,1687.0,7.14,345.5,80.0,1349.6
Ba2MnReO6,1687.0,7.14,345.5,90.0,1518.3
Ba2MnReO6,1687.0,7.14,345.5,100.0,1737.0
Ba2MnS3,1338.5,4.24,575.7,50.0,669.2
Ba2MnS3,1338.5,4.24,575.7,60.0,803.1
Ba2MnS3,1338.5,4.24,575.7,70.0,936.9
Ba2MnS3,1338.5,4.24,575.7,80.0,1070.8
Ba2MnS3,1338.5,4.24,575.7,90.0,1204.6
Ba2MnS3,1338.5,4.24,575.7,100.0,1388.5
Ba2MnSe3,1297.7,5.05,485.8,50.0,648.8
Ba2MnSe3,1297.7,5.05,485.8,60.0,778.6
Ba2MnSe3,1297.7,5.05,485.8,70.0,908.4
Ba2MnSe3,1297.7,5.05,485.8,80.0,1038.1
Ba2MnSe3,1297.7,5.05,485.8,90.0,1167.9
Ba2MnSe3,1297.7,5.05,485.8,100.0,1347.7
Ba2MnSi2ClO7,1884.0,4.33,564.4,50.0,942.0
Ba2MnSi2ClO7,1884.0,4.33,564.4,60.0,1130.4
Ba2MnSi2ClO7,1884.0,4.33,564.4,70.0,1318.8
Ba2MnSi2ClO7,1884.0,4.33,564.4,80.0,1507.2
Ba2MnSi2ClO7,1884.0,4.33,564.4,90.0,1695.6
Ba2MnSi2ClO7,1884.0,4.33,564.4,100.0,1934.0
Ba2MnTe3,1157.2,5.24,468.5,50.0,578.6
Ba2MnTe3,1157.2,5.24,468.5,60.0,694.3
Ba2MnTe3,1157.2,5.24,468.5,70.0,810.0
Ba2MnTe3,1157.2,5.24,468.5,80.0,925.7
Ba2MnTe3,1157.2,5.24,468.5,90.0,1041.4
Ba2MnTe3,1157.2,5.24,468.5,100.0,1207.2
Ba2MnTeO6,1616.2,6.34,388.5,50.0,808.1
Ba2MnTeO6,1616.2,6.34,388.5,60.0,969.7
Ba2MnTeO6,1616.2,6.34,388.5,70.0,1131.4
Ba2MnTeO6,1616.2,6.34,388.5,80.0,1293.0
Ba2MnTeO6,1616.2,6.34,388.5,90.0,1454.6
Ba2MnTeO6,1616.2,6.34,388.5,100.0,1666.2
Ba2MnTeSe2,1253.7,5.12,478.7,50.0,626.9
Ba2MnTeSe2,1253.7,5.12,478.7,60.0,752.2
Ba2MnTeSe2,1253.7,5.12,478.7,70.0,877.6
Ba2MnTeSe2,1253.7,5.12,478.7,80.0,1003.0
Ba2MnTeSe2,1253.7,5.12,478.7,90.0,1128.3
Ba2MnTeSe2,1253.7,5.12,478.7,100.0,1303.7
Ba2MnV2HO9,1677.8,4.45,549.9,50.0,838.9
Ba2MnV2HO9,1677.8,4.45,549.9,60.0,1006.7
Ba2MnV2HO9,1677.8,4.45,549.9,70.0,1174.4
Ba2MnV2HO9,1677.8,4.45,549.9,80.0,1342.2
Ba2MnV2HO9,1677.8,4.45,549.9,90.0,1510.0
Ba2MnV2HO9,1677.8,4.45,549.9,100.0,1727.8
Ba2MnWO6,1736.1,6.96,353.9,50.0,868.1
Ba2MnWO6,1736.1,6.96,353.9,60.0,1041.7
Ba2MnWO6,1736.1,6.96,353.9,70.0,1215.3
Ba2MnWO6,1736.1,6.96,353.9,80.0,1388.9
Ba2MnWO6,1736.1,6.96,353.9,90.0,1562.5
Ba2MnWO6,1736.1,6.96,353.9,100.0,1786.1
Ba2MnZn2(AsO)2,1164.3,5.87,419.0,50.0,582.1
Ba2MnZn2(AsO)2,1164.3,5.87,419.0,60.0,698.6
Ba2MnZn2(AsO)2,1164.3,5.87,419.0,70.0,815.0
Ba2MnZn2(AsO)2,1164.3,5.87,419.0,80.0,931.4
Ba2MnZn2(AsO)2,1164.3,5.87,419.0,90.0,1047.9
Ba2MnZn2(AsO)2,1164.3,5.87,419.0,100.0,1214.3
Ba2N,736.2,4.41,554.8,50.0,368.1
Ba2N,736.2,4.41,554.8,60.0,441.7
Ba2N,736.2,4.41,554.8,70.0,515.3
Ba2N,736.2,4.41,554.8,80.0,589.0
Ba2N,736.2,4.41,554.8,90.0,662.6
Ba2N,736.2,4.41,554.8,100.0,786.2
Ba2NCl,1194.8,4.76,514.5,50.0,597.4
Ba2NCl,1194.8,4.76,514.5,60.0,716.9
Ba2NCl,1194.8,4.76,514.5,70.0,836.4
Ba2NCl,1194.8,4.76,514.5,80.0,955.8
Ba2NCl,1194.8,4.76,514.5,90.0,1075.3
Ba2NCl,1194.8,4.76,514.5,100.0,1244.8
Ba2Na(CuO2)3,1304.9,5.42,452.9,50.0,652.4
Ba2Na(CuO2)3,1304.9,5.42,452.9,60.0,782.9
Ba2Na(CuO2)3,1304.9,5.42,452.9,70.0,913.4
Ba2Na(CuO2)3,1304.9,5.42,452.9,80.0,1043.9
Ba2Na(CuO2)3,1304.9,5.42,452.9,90.0,1174.4
